Ids,Sentiment,Sarcasm,Vulgar,Abuse,Target,OCR
Hindi_image_163.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Gender,"लडका अपनी आइटम को डिनर पे ले गया आइटम ने महँगा खाना मँगाया ! लडका ""माँ के घर भी यही खाती हो..""? आइटम- माँ डिनर के बाद मेरी चूत नहीं मारती. Moral लडकियाँ वाकई मादरचोद हो गई हैं"
Hindi_image_1634.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Gender,Jo insaan Bukhar me bhi मुठ maar le 0 Toh samajh lo vo Zindagi ki har कठिन paristhiti se ladd skta hai. DANX दिचार
Hindi_image_1644.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,रेसटोरेंट्स में घर में सही है 
Hindi_image_1645.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,Babitaji Kal IuaO Knelte hain jethai Jetha : Ok babitaji ! veies bed alitl
Hindi_image_1647.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,फाइनली बाबू ने थाना था लिया
Hindi_image_1648.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Gender,जिंदगी उस मोड़ पर खड़ी है॰ जहाँ माँ भी पसंद है और उसकी भी| लड़की
Hindi_image_1649.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Gender," *At Gym* १: Bhai 6 pack kitne din me aa jayenge? ३ः Yeh John Abraham jaise biceps kitne din me ban jayenge? ६ः Sirf pet thoda andar karwa do 8: Woh hot chick jo selfie lete rahti thi, 2 din se ni dikhi, chhod gayi kya? ११: Refund ka kuch system h? Day Day Day bus Day Day"
Hindi_image_165.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,"कल Mrs. वर्मा बाज़ार में मिल गई! हाल चाल के दौरान उन्होंने बताया, ""दोनों अब बड़े हो गए हैं, काबू में ही नहीं आते हैं!"" साला अब समझ नहीं आ रहा है वो किसकी बात कर रही थी! पूछने"
Hindi_image_1650.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,"Maths didnt help Einstein discover gravity Piyush Goyal VijayThakur C""2""20 BAITHO BEIA BAHUT KUCH SANZ NA HAI ZINDAGI NAI"
Hindi_image_1651.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,Aa tuje LINIK du
Hindi_image_1654.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,National Origin,यह अविष्कार देखकर अमेरिका और जापान के सारे इंजीनियर सदमे में है किहम ये अविष्कार क्यों नहीं कर पाए!
Hindi_image_1656.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,whaal sonu aaj Tere or tapu ke  sath Jo maza aya vo aajtak kabhi nahi aya tha 0
Hindi_image_1657.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,0९ लगता है किसी चटोरे की शादी हैl
Hindi_image_1658.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,अपने लिए न सही कम से कम इनके लिए ही पेड़ पौधे लगा लो.!lel७
Hindi_image_166.jpg,Positive,Sarcastic,Vulgar,Non-abusive,None,"पत्नी कंप्यूटर पर काम करते हुए, कोई अच्छा सा पासवर्ड बताना? पतिः लंड| पत्नीः हंसन्हंसकर से गिर पड़ी क्योंकि पर लिखा आ रहा आपका पासवर्ड बहुत छोटा हैI"". कुर्सी कंप्यूटर था,"
Hindi_image_1662.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Gender,"दोस्त मिलने आये हैं पूछा अब कैसा लग रहा है, भाई ने बोला पहले से बेहतर. ?"
Hindi_image_1663.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Gender,पति और ससुर सुबह से नाश्ते के इंतजार में बैठे हैं और समय लंच का हो गया.. !
Hindi_image_1665.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,फोटोग्राफर और खिंचवाने वाला... दोनों राष्ट्रीय पुरुस्कार के हकदार है..!
Hindi_image_1666.jpg,Positive,Sarcastic,Vulgar,Non-abusive,National Origin,ऐसे ही देश की जनसंख्या १३५ करोड़ नही है कुछ योध्दा आखिरी साँस तक लड़ें है हुयी
Hindi_image_1667.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Gender,Bonusmilah kya karu? GB Roadpejवb Fitara sirf GOORkobonus h.. Waha pe ३OOwalibilb.. २ baarjaosaktabtto.. Sahibaiyaar..
Hindi_image_1671.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,जब ट्रक ड्राईवर ने बाइक खरीदी
Hindi_image_1672.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,Papa ka naam bolo Ranveer! Ranbir Ranbir Ranveer!!! L#wde Ranbir Ltwde Honey im L#wde Omgl who taught you that word? Ranveer. home
Hindi_image_1674.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,सब्जी वाला सब्जी पर पानी छिड़क रहा था.. काफी देर हो गई.. कस्टमर में बोलाः- भाई साहब.. अगर भिंडी को होश आ गया हो तो.. एक किलो दे दो..! गुस्से
Hindi_image_1676.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual,l dont need any fucking GIRL i like my Bike  Loda silencer main ghusaega? 
Hindi_image_1678.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"During classes what heard First Bencher Delhi main Qutub Minar hae "" Back benchers ""Delhi main Kutta bimar hae they"
Hindi_image_1679.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Social Sub-groups,Purne Aashiquelafa Dbudte Jbee AajKe Aashique JagahDbondte Hain
Hindi_image_1680.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Social Sub-groups,Kya din aa gaye hain. Harmonium bajane wale ladki bajane Aur ladki bajane wale harmonium. lage Gainlll
Hindi_image_1682.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"बस यही वो ख़तरनाक नजर है जो ना जाने कितने का भविष्य ख़राब कर देतीं हैं. कुछ गुमनाम शायर बनते है, कुछ बेवड़े ओर कुछ बाबा"
Hindi_image_1683.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Gender,"Ali  take a broken guy fix him ana he will love you forever Take a broken girl, fix her. She will go back to the same guy again."
Hindi_image_1684.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,well played boys on poster of shahid afridi
Hindi_image_1685.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"Bachpan Me Agar Maa Ki Baat Suni Hotl Toh Aaj Yea Din Na Dekhna Padta. Kya Keheti Thi Maa... ?१ Jugde Sahab Bhi Jahilon Wali Baat Kar Rehe cab Baat Hi Nehi Suni Toh Kese Bataau Kya Keheti Thi. Aap |0,"
Hindi_image_1686.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,"Credit AaaaAHhh, kadak hai Vijay"
Hindi_image_1687.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None,भाड म ज्ाा
Hindi_image_1689.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Gender,Friend: Bhai koi jagah bata sahi se ghumne ke liye Meः लडपुर LUNDPUR रंडीगढ RAND TOARप बकचोदनगर चोटनपुर BAKCHODNAGAR CHODANPUR My
Hindi_image_194.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others,वो कहते हैन College walo ki maaka boSda toi सही कहते है
Hindi_image_1694.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"JEE2Crack karne pa raha tha
Boards me hi Fåil ho gaga"
Hindi_image_1695.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,Kaash mai thoda gora hota
Hindi_image_170.jpg,Neutral,Non-Sarcastic,Vulgar,Abusive,None,"पिंकी और उसकी 2 सहेलियां क्लास में बातें कर रही थी| टिंकीः मैंने सर के टेबल पर कंडोम देखा| रिंकीः मैंने तो उसमें सुराख (छेद) कर दिया था| पिंकीः मरवा दिया ना, ओह, कुत्ती|."
Hindi_image_1700.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,"U hv black eyes. Is yr name Ruru? Ye Kaali Kaali aankhein, Why? tu ruru tu ruru"
Hindi_image_1701.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others,That Moment When.. Going Backward Forward Hurts Hurts And Standing Still Is Deadly. Navdeep Singh Phle yh btao is I#wde ko vha jake baithne ko bola kon? १ second ago Like Reply Message Going
Hindi_image_1707.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,"Neha Giri You and Neha arent connected on Facebook Works at Studying Lives in Navi Mumbai (ew Mumbai), India 5=) |]11 १०:१1 PM Chot to nahi lagi? Aa"
Hindi_image_1708.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"डाक्टर का दुसरा नाम भले ही भगवान हो, लेकिन तीसरा नाम ""लुटेरा"" ही है."
Hindi_image_171.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None,"लड़की ने दादी को पूछाः आपके ज़माने में इतने सारे बच्चे कैसे होते थे? दादी का सटीक जवाबः बेटी , अपने दादा जी को देख. आज भी जूते पहनते हैं, पर मोज़े नहीं!."
Hindi_image_1710.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Social Sub-groups,Me Bhabhi Itni Garam Chai Marwaongi Kya SK tociblil - She Ha
Hindi_image_1714.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Gender,"""KUDI MENU KEHNDl... 'MENU JUTI LA DE SONIYE.. ""MAIN KEHNDA HATT BSDKaop"""
Hindi_image_1718.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Others,Bhabi mil gyi
Hindi_image_1720.jpg,Negative,Sarcastic,Vulgar,Abusive,Others,Name the male reproductive organ Matlab? Lawda Name the male reproductive organ Bittu ka Lawda Matlab mera
Hindi_image_1723.jpg,Negative,Sarcastic,Vulgar,Abusive,Individual,bolo bencho oh dushhmannakिedostne vo kaam kya h yeah
Hindi_image_1724.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"पत्नी : और बताओ, आज खाना कैसा बना है? पति : ना, बस लड़ने के बहाने ढूंढती होl ९ तुम भी"
Hindi_image_1725.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,लोन की आखिरी किश्त भरते एक सज्जन Vsar {} बैंक LOं
Hindi_image_1726.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,Raj Singh @raj_jo69 Motivational speaker :- What inspires you to get up everyday and out of bed? Me:- Pesaab !! 6:५5 PM ०८ Oct १८ get
Hindi_image_1728.jpg,Positive,Sarcastic,Vulgar,Non-abusive,National Origin,If Nobita from India Doremon meri help karo Nahi Nobita apni problem Khud solve karo @Jaca5in twaat Nobita Ancli Mancli saindli Doremon Arre me ton majak jo meri helD .. kar raha tha tere liye kuch bhi
Hindi_image_1729.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,बस दो मिनट रूको चाय पी के जाना(
Hindi_image_173.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,वह दिन दूर नहीं जब लोग कहेंगे यह छोटा वाला तो कोरोना के चक्कर में पैदा हो गया!.
Hindi_image_1731.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,सुबह सुबह १०२ का नुकसान हो गया(
Hindi_image_1732.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"Tani has 13 stickers. Jen gives him 10 more.
How many stickers does Jack hove?
stickers teacher : kyu hila dala na "
Hindi_image_1733.jpg,Negative,Sarcastic,Vulgar,Abusive,Individual,आज मन खोज करी है GANDHI एक पढलै अक्षर अश्लील हेंl Gandhi भोंसडीके
Hindi_image_1735.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None,"मेरा क्यों अकेले दिमाग खराब होे, आप भी करो|"
Hindi_image_174.jpg,Neutral,Non-Sarcastic,Vulgar,Non-abusive,Gender,"अगर सिफ चूचा दबान स निकलता दूध, तो हर बच्चा का शिकार होता cc@ और अगर ना होते चूतड़ और चूत तो मर्दों को कहां किसी से प्यार होता! ! कुसोषण"
Hindi_image_1740.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,sunny leony:airport chaloge ? bhuvan:  ha ji bulkul chalege sunny leony: kya lonege ? bhuvan: garib adami hu madam ji paise hi lunga
Hindi_image_1743.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,"pigal na nahi hai zakir ji haan ji close your eyes hmm,achha, thik hai what do you see? badal that is my life without.... wait wait badal zyda important hai"
Hindi_image_1744.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,mia close your eyes ok what you see? nothing that's life of single guys without you
Hindi_image_1745.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,परीक्षा में अधिक अंक लाता था इसलिए दोस्त ने कर दौ हत्या My topper frnd Me
Hindi_image_1746.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Gender,"WOH KAHEGI BAS IiNA HI
DALO DARD""HO RAHA HAI... Tum *'BAS THODA AURm
....PAR,AADE REHNA"
Hindi_image_1750.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual," ""BCaur koi batsman hai team mein? ya sirf mujhe hi batting karni hai???"" VIRAT 18"
Hindi_image_1751.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual,"Mai madarchod hu

Main kya karu fir? Job chod du?"
Hindi_image_1756.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Political,e Hello Jacqueline Fernandez Speaking Aaj se tumhara naam Jaanki Devi hoga
Hindi_image_1758.jpg,Neutral,Non-Sarcastic,Vulgar,Abusive,None,teri maa ka dekisugi #ड!@
Hindi_image_1759.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Social Sub-groups,GA*NID KA ILAJ KIYA JAA SAKTA HAI Tiu GAANDU KA NAHI
Hindi_image_176.jpg,Positive,Non-Sarcastic,Vulgar,Non-abusive,Gender,"जिंदा रहोगे तो आगे का हिस्सा भी देखने मिलेगा , घर पे रहो, सलामत रहो."
Hindi_image_1760.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,None,Kadwa hai Bh*dwa hai Diu UDUI
Hindi_image_1763.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Social Sub-groups,"Riya TODA Y Hley riya 11;40 Tumse ek kaam tha?? Ghar pe ho na? 17:41 Haa, ghar pe hi hoon 11:41 २०० ke chut honge ?? 1:43 Nahi main ५०० leti hoon ghante kaa 11:43 *chutte 1१;४३ Wait what??? 1:43 ype a message"
Hindi_image_177.jpg,Neutral,Non-Sarcastic,Vulgar,Abusive,Gender,Bella !? lt! No! That s dlrty! Stop i Raand ! Saali
Hindi_image_178.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Gender,अर्थ का अनर्थः एक लिफ्ट पर दो नोट लिखे थ १. महिलाओ का खास ख्याल रखें २. एक बार में 6 से ज्यादा आदमी न चढें
Hindi_image_1780.jpg,Negative,Sarcastic,Non Vulgar,Abusive,None,SB SIII BOt Lonill Tii७ TDU]4 mi hoB Uaan Lyo ]ll! Ial bliostl JISIT
Hindi_image_1781.jpg,Negative,Sarcastic,Vulgar,Abusive,Gender,maanrn ne 070 chlcr atnalrTrrall 0
Hindi_image_1784.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual,Il ARHNAN AANSUO HE BEH UBI G:OSLD BIIL Z३ GID OR LOI EIDIIE BET GIIE-
Hindi_image_1791.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Individual,KIS KO ISS BANDE KlIAEH NCHO BOLNE KI ADAT PAD
Hindi_image_1798.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Individual,Tilu ORUIU ERHESULIDD गाममा II
Hindi_image_180.jpg,Positive,Sarcastic,Vulgar,Abusive,Others,"पत्नीः आज तीन डाकू आए और मेरी इज्ज़त लूट लीI पतिः तुमने उन्हें रोका नहीं? पत्नीः मैंने उन्हें बहुत रोका , लेकिन वो बोले "" अब हमें जाने दो, हम बहुत थक गए हैं॰"" 896"
Hindi_image_1802.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,Fall gayi na CSK haiers? Chalo ab FIXING ka Randi Rona shuru koro
Hindi_image_1806.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,WATSON NE LAGAI SRH KIWATT FkoM 0(1०) TO 117[57 THE REAL CHAMPION
Hindi_image_1807.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others,Jo ladkiyo se chutiya Katwaye U७ Wea Dlea Dost
